GEOID,Total_HH,year,No_Vehicle_Avail,pct_no_veh_avail,No_Vehicle_Score,no_walkshed,Walkability_Score,Availability,pop_below_185,total_pop,pct_below_185,Access,obesity_crudeprev,chd_crudeprev,diabetes_crudeprev,obesity_norm,chd_norm,diabetes_norm,Utilization,HFPA,Priority.Area,Priority.Class
42003090100,1139,2019,111,10.26126126,1.408299355,100,10,3.752731478,342,1943,0.176016469,1.828388132,26.1,5.3,7.5,2.48427673,2.5,2.425531915,2.17305558,7.754175189,Not Anomalous,0
42003250700,268,2019,60,4.466666667,0.498789504,99.7,9.97,2.230007029,377,601,0.627287854,6.516013363,43.9,7.8,16.1,8.081761006,3.988095238,6.085106383,6.643403889,15.38942428,1 SD Above Mean,1
42003261200,481,2019,0,NA,NA,100,10,NA,83,1019,0.081452404,0.846094743,27.4,6.1,9.1,2.893081761,2.976190476,3.106382979,2.824500834,NA,Not Anomalous,0
42003080900,1027,2019,209,4.913875598,0.568982668,12.94,1.294,0.858058024,450,1911,0.235478807,2.446058924,24.4,4.2,6.3,1.949685535,1.845238095,1.914893617,1.46580153,4.769918478,1 SD Below Mean,0
42003101600,399,2019,79,5.050632911,0.590447866,75.37,7.537,2.109551035,550,1043,0.527325024,5.477639784,47.2,8.3,18.9,9.119496855,4.285714286,7.276595745,7.694656759,15.28184758,1 SD Above Mean,1
42003130400,379,2019,72,5.263888889,0.623920167,83.99,8.399,2.289171352,669,945,0.707936508,7.353759075,46.3,10.1,21.3,8.836477987,5.357142857,8.29787234,8.447547606,18.09047803,1 SD Above Mean,1
42003070900,2538,2019,545,4.656880734,0.528645185,73.93,7.393,1.976935469,1749,4278,0.408835905,4.246822575,21.6,4.1,6.2,1.06918239,1.785714286,1.872340426,1.057014881,7.280772925,Not Anomalous,0
42003563200,1447,2019,222,6.518018018,0.820766172,53.5,5.35,2.095494934,785,2088,0.375957854,3.905298643,33.2,6.6,11,4.716981132,3.273809524,3.914893617,4.043492248,10.04428582,Not Anomalous,0
42003981100,0,2019,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Anomalous,0
42003100500,877,2019,115,7.626086957,0.994686815,100,10,3.153865588,296,1845,0.160433604,1.666519611,35.2,7,14.3,5.34591195,3.511904762,5.319148936,4.988422295,9.808807493,Not Anomalous,0
42003111400,627,2019,132,4.75,0.543261029,37.68,3.768,1.430736718,665,1469,0.452688904,4.702349856,39.7,7,15.7,6.761006289,3.511904762,5.914893617,5.824999493,11.95808607,Not Anomalous,0
42003170600,802,2019,83,9.662650602,1.314342429,98.49,9.849,3.597910308,713,1718,0.415017462,4.311034103,26.8,5.2,7.3,2.704402516,2.44047619,2.340425532,2.204464306,10.11340872,Not Anomalous,0
42003980900,0,2019,0,NA,NA,NA,NA,NA,0,1313,0,0,39.1,4.2,8.3,6.572327044,1.845238095,2.765957447,3.743048505,NA,Not Anomalous,0
42003980000,0,2019,0,NA,NA,NA,NA,NA,0,0,NA,NA,25,4.8,7.5,2.13836478,2.202380952,2.425531915,1.90532487,NA,Not Anomalous,0
42003191400,1373,2019,200,6.865,0.875227882,100,10,2.958425057,718,2484,0.289049919,3.002534047,27.5,5.7,7.9,2.924528302,2.738095238,2.595744681,2.526085129,8.487044234,Not Anomalous,0
42003060500,665,2019,60,11.08333333,1.537330409,93.61,9.361,3.793540557,290,1244,0.233118971,2.421545901,28.8,6.2,8.8,3.333333333,3.035714286,2.978723404,2.979313625,9.194400082,Not Anomalous,0
42003270300,897,2019,165,5.436363636,0.650991514,100,10,2.551453535,772,2223,0.347278453,3.607388577,33.3,8.2,12.3,4.748427673,4.226190476,4.468085106,4.682944248,10.84178636,Not Anomalous,0
42003281400,1090,2019,229,4.759825328,0.544803195,100,10,2.334101959,1320,2561,0.515423663,5.35401324,36.2,8.5,12.9,5.660377358,4.404761905,4.723404255,5.242859421,12.93097462,Not Anomalous,0
42003030500,1145,2019,130,8.807692308,1.180149609,100,10,3.435330565,1441,2109,0.68326221,7.09745241,42.6,9.9,20.5,7.672955975,5.238095238,7.957446809,7.7723266,18.30510957,1 SD Above Mean,1
42003050900,828,2019,274,3.02189781,0.272021007,100,10,1.649305934,1145,1348,0.849406528,8.823292618,48.2,10.7,21.9,9.433962264,5.714285714,8.553191489,8.950926276,19.42352483,1 SD Above Mean,1
42003090300,896,2019,196,4.571428571,0.515232757,0.27,0.027,0.117946108,576,1631,0.353157572,3.6684585,28.9,6.2,9.1,3.364779874,3.035714286,3.106382979,3.045507162,6.831911771,1 SD Below Mean,0
42003101700,646,2019,62,10.41935484,1.433113458,14.87,1.487,1.459808108,636,1327,0.479276564,4.978531747,39.1,7.1,15.1,6.572327044,3.571428571,5.659574468,5.665045032,12.10338489,Not Anomalous,0
42003080600,1180,2019,175,6.742857143,0.856056544,5.25,0.525,0.670395171,448,2073,0.216111915,2.244883459,23.1,3.3,5.3,1.540880503,1.30952381,1.489361702,0.895813774,3.811092404,1 SD Below Mean,0
42003040600,960,2019,557,1.723518851,0.068229622,58.76,5.876,0.633180275,1801,2212,0.814195298,8.457532557,24.7,2.9,4.1,2.044025157,1.071428571,0.978723404,0.793640474,9.884353305,Not Anomalous,0
42003070500,1720,2019,339,5.073746313,0.594075707,14.24,1.424,0.919762908,1037,3131,0.331204088,3.440414559,20.5,2.2,3.7,0.72327044,0.654761905,0.808510638,0,4.360177467,1 SD Below Mean,0
42003141000,434,2019,0,NA,NA,100,10,NA,53,953,0.055613851,0.577694266,23.1,4.3,6.5,1.540880503,1.904761905,2,1.355895842,NA,Not Anomalous,0
42003080200,935,2019,169,5.532544379,0.666087882,43.46,4.346,1.70141645,545,1725,0.315942029,3.281878441,28.2,6.2,8.4,3.144654088,3.035714286,2.808510638,2.830002382,7.813297272,Not Anomalous,0
42003980600,8,2019,0,NA,NA,NA,NA,NA,0,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Not Anomalous,0
42003320600,998,2019,20,49.9,7.62992932,100,10,8.734946663,468,2185,0.214187643,2.224894896,28.8,6.3,8.8,3.333333333,3.095238095,2.978723404,3.004077547,13.96391911,Not Anomalous,0
42003051100,130,2019,39,3.333333333,0.320903404,100,10,1.791377693,387,402,0.962686567,10,41.2,4.7,12.6,7.232704403,2.142857143,4.595744681,4.902861004,16.6942387,1 SD Above Mean,1
42003070600,1315,2019,381,3.45144357,0.339441789,41.33,4.133,1.184446247,492,2150,0.228837209,2.377068686,20.4,3.1,4.5,0.691823899,1.19047619,1.14893617,0.351421038,3.912935971,1 SD Below Mean,0
42003110600,1113,2019,60,18.55,2.709285888,92.27,9.227,4.999858087,409,2390,0.171129707,1.777626415,27.4,5.2,8.4,2.893081761,2.44047619,2.808510638,2.47770054,9.255185042,Not Anomalous,0
42003120400,325,2019,97,3.350515464,0.323600282,69.07,6.907,1.495027475,533,721,0.73925104,7.679041813,49.7,11.7,24.7,9.905660377,6.30952381,9.744680851,9.890507872,19.06457716,1 SD Above Mean,1
42003191100,1277,2019,29,44.03448276,6.709287569,100,10,8.191024093,573,2438,0.235028712,2.441383521,26,5.8,8.1,2.452830189,2.797619048,2.680851064,2.390013787,13.0224214,Not Anomalous,0
42003080400,877,2019,269,3.260223048,0.309428136,78.78,7.878,1.561305498,756,1547,0.488687783,5.076291697,24.5,3.8,5.9,1.981132075,1.607142857,1.744680851,1.309014386,7.946611581,Not Anomalous,0
42003980300,0,2019,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Anomalous,0
42003310200,1431,2019,108,13.25,1.877406776,100,10,4.332905233,951,3213,0.295985061,3.074573499,28.3,6.8,9.3,3.176100629,3.392857143,3.191489362,3.151000876,10.55847961,Not Anomalous,0
42003080700,1144,2019,236,4.847457627,0.558557814,0,0,0,648,1878,0.345047923,3.584218738,25.6,3.4,6.4,2.327044025,1.369047619,1.957446809,1.442387644,5.026606382,1 SD Below Mean,0
42003561700,289,2019,50,5.78,0.704928101,100,10,2.655048213,373,802,0.465087282,4.831139206,39.7,8.6,14.7,6.761006289,4.464285714,5.489361702,6.044186552,13.53037397,Not Anomalous,0
42003300100,1468,2019,220,6.672727273,0.845049077,92.26,9.226,2.792207511,2107,3863,0.545431012,5.665717491,38.7,7.6,13.6,6.446540881,3.869047619,5.021276596,5.470979784,13.92890479,Not Anomalous,0
42003562000,1936,2019,386,5.015544041,0.584940376,59.96,5.996,1.87277935,1674,2858,0.585724283,6.084267743,23.9,5.1,7.7,1.79245283,2.380952381,2.510638298,1.871112681,9.828159774,Not Anomalous,0
42003101400,1483,2019,126,11.76984127,1.645083543,100,10,4.055962948,550,3083,0.178397665,1.853123028,27.3,5.4,8.1,2.86163522,2.55952381,2.680851064,2.461034848,8.370120823,Not Anomalous,0
42003982200,8,2019,0,NA,NA,100,10,NA,14,4618,0.003031615,0.031491199,25.5,1.1,1.8,2.295597484,0,0,0.045370369,NA,Not Anomalous,0
42003190300,1066,2019,31,34.38709677,5.195050042,100,10,7.207669555,426,1804,0.236141907,2.45294694,25.1,5.6,7.6,2.169811321,2.678571429,2.468085106,2.134222647,11.79483914,Not Anomalous,0
42003191700,1568,2019,76,20.63157895,3.03600703,100,10,5.509997304,524,3416,0.153395785,1.593413576,28,6.1,8.7,3.081761006,2.976190476,2.936170213,2.832183516,9.935594396,Not Anomalous,0
42003191900,1004,2019,100,10.04,1.373570558,73.91,7.391,3.186229746,491,2059,0.238465274,2.477081145,27.7,5.6,8,2.987421384,2.678571429,2.638297872,2.545190431,8.208501322,Not Anomalous,0
42003981800,0,2019,0,NA,NA,100,10,NA,28,207,0.1352657,1.405085571,29,17.9,17.4,3.396226415,10,6.638297872,7.425365255,NA,Not Anomalous,0
42003060300,1241,2019,186,6.672043011,0.844941677,87.09,8.709,2.712673416,453,2226,0.203504043,2.113917967,29.2,5.4,8.5,3.459119497,2.55952381,2.85106383,2.780422842,7.607014225,Not Anomalous,0
42003160800,1294,2019,226,5.725663717,0.696399569,79.2,7.92,2.348506885,968,2570,0.376653696,3.91252677,27.1,5.1,7.2,2.798742138,2.380952381,2.29787234,2.201245294,8.462278949,Not Anomalous,0
42003051000,778,2019,241,3.228215768,0.304404327,100,10,1.74471868,915,2130,0.429577465,4.462277541,34.8,5.5,11.4,5.220125786,2.619047619,4.085106383,4.051228613,10.25822483,Not Anomalous,0
42003130200,521,2019,74,7.040540541,0.902780431,100,10,3.004630478,903,1422,0.635021097,6.596343179,44.4,8.3,19.1,8.238993711,4.285714286,7.361702128,7.363744743,16.9647184,1 SD Above Mean,1
42003101800,1212,2019,55,22.03636364,3.256499679,93.55,9.355,5.51947049,409,2621,0.15604731,1.620956555,28,6,9.2,3.081761006,2.916666667,3.14893617,2.895937444,10.03636449,Not Anomalous,0
42003130100,779,2019,162,4.808641975,0.552465375,100,10,2.350458199,1313,1702,0.771445358,8.013463413,49.3,11.1,22.8,9.779874214,5.952380952,8.936170213,9.353225195,19.71714681,1 SD Above Mean,1
42003040200,600,2019,104,5.769230769,0.703237781,100,10,2.651863083,842,1576,0.534263959,5.549718648,29.3,4,8,3.490566038,1.726190476,2.638297872,2.358292902,10.55987463,Not Anomalous,0
42003563100,1676,2019,109,15.37614679,2.21112321,71.19,7.119,3.967491164,633,3524,0.179625426,1.865876515,28.1,6.8,9.4,3.113207547,3.392857143,3.234042553,3.142538792,8.97590647,Not Anomalous,0
42003240600,1307,2019,204,6.406862745,0.803319427,99.75,9.975,2.830743945,499,2326,0.214531384,2.228465543,28.5,5.4,8.1,3.238993711,2.55952381,2.680851064,2.618028772,7.67723826,Not Anomalous,0
42003980700,0,2019,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Anomalous,0
42003151600,1158,2019,59,19.62711864,2.878348625,100,10,5.365024347,348,2576,0.135093168,1.40329337,25.5,5.5,7.5,2.295597484,2.619047619,2.425531915,2.144086463,8.91240418,Not Anomalous,0
42003140300,1486,2019,89,16.69662921,2.418383917,72.05,7.205,4.174261147,475,3431,0.138443602,1.438096336,21.4,4.4,6.2,1.006289308,1.964285714,1.872340426,1.105140994,6.717498477,1 SD Below Mean,0
42003141300,2403,2019,373,6.442359249,0.808890899,41.84,4.184,1.839673754,1598,5126,0.31174405,3.238271527,23.1,5.4,7.4,1.540880503,2.55952381,2.382978723,1.787631122,6.865576402,1 SD Below Mean,0
42003270400,453,2019,35,12.94285714,1.829198148,20.56,2.056,1.93928631,330,933,0.353697749,3.674069643,34.7,6.9,12.2,5.188679245,3.452380952,4.425531915,4.526469263,10.13982522,Not Anomalous,0
42003260200,996,2019,101,9.861386139,1.345535626,100,10,3.66815434,795,2080,0.382211538,3.970259392,31.9,6.4,10.3,4.308176101,3.154761905,3.617021277,3.69996266,11.33837639,Not Anomalous,0
42003101100,1232,2019,125,9.856,1.344690227,34.04,3.404,2.139468516,876,2573,0.340458609,3.536546787,28.6,4.8,7.6,3.270440252,2.202380952,2.468085106,2.394010213,8.070025516,Not Anomalous,0
42003320700,737,2019,23,32.04347826,4.82719961,100,10,6.947805128,467,1617,0.288806432,3.000004794,30.6,8.2,10.8,3.899371069,4.226190476,3.829787234,4.064154366,14.01196429,Not Anomalous,0
42003120800,266,2019,94,2.829787234,0.241867653,63.74,6.374,1.241637797,425,836,0.508373206,5.280775936,44,13.3,23.1,8.113207547,7.261904762,9.063829787,9.25775237,15.7801661,1 SD Above Mean,1
42003192000,1593,2019,108,14.75,2.11284426,91.96,9.196,4.407915133,1019,3575,0.285034965,2.960828319,29.7,7.4,10.1,3.616352201,3.75,3.531914894,3.624372551,10.993116,Not Anomalous,0
42003563000,1306,2019,29,45.03448276,6.866245892,100,10,8.286281369,549,2918,0.188142563,1.954349108,30,6,10.4,3.710691824,2.916666667,3.659574468,3.370036827,13.6106673,Not Anomalous,0
42003561600,957,2019,165,5.8,0.708067268,100,10,2.66095334,870,2090,0.416267943,4.32402359,34.7,7.2,11.2,5.188679245,3.630952381,4,4.423725329,11.40870226,Not Anomalous,0
42003562400,1201,2019,101,11.89108911,1.664114401,100,10,4.079355832,1042,2723,0.382666177,3.974981994,37.9,8.4,15.6,6.194968553,4.345238095,5.872340426,5.918499952,13.97283778,Not Anomalous,0
42003191800,2334,2019,120,19.45,2.850548379,61.97,6.197,4.202957091,1527,5141,0.297023925,3.085364806,27.9,6.2,8.6,3.050314465,3.035714286,2.893617021,2.826161041,10.11448294,Not Anomalous,0
42003191600,1879,2019,156,12.04487179,1.688251873,92,9.2,3.941055345,1192,4180,0.285167464,2.962204666,30.3,6.2,9.1,3.805031447,3.035714286,3.106382979,3.228666741,10.13192675,Not Anomalous,0
42003140400,975,2019,15,65,10,98.68,9.868,9.933780751,219,2319,0.094437257,0.980976163,22.9,4.8,7,1.477987421,2.202380952,2.212765957,1.542067651,12.45682456,Not Anomalous,0
42003141400,2577,2019,173,14.89595376,2.135752917,86.71,8.671,4.303383964,1006,5143,0.195605678,2.03187293,22.8,5.7,7.6,1.446540881,2.738095238,2.468085106,1.858081549,8.193338443,Not Anomalous,0
42003261400,1082,2019,57,18.98245614,2.777163479,100,10,5.26987996,903,2205,0.40952381,4.253968254,39.7,8.8,16.8,6.761006289,4.583333333,6.382978723,6.465489371,15.98933759,1 SD Above Mean,1
42003040400,1181,2019,312,3.78525641,0.391836492,90.43,9.043,1.882386092,819,1871,0.437733832,4.547002598,18.2,6.3,7.2,0,3.095238095,2.29787234,1.33404076,7.76342945,Not Anomalous,0
42003262000,1296,2019,103,12.58252427,1.772640904,100,10,4.210274224,984,2559,0.384525205,3.994292829,34.6,8.6,12.4,5.157232704,4.464285714,4.510638298,4.96978026,13.17434731,Not Anomalous,0
42003290200,1869,2019,266,7.026315789,0.900547738,60.31,6.031,2.330494241,2048,4486,0.456531431,4.742264478,31.1,7.7,10.6,4.056603774,3.928571429,3.744680851,3.970341748,11.04310047,Not Anomalous,0
42003020100,2714,2019,864,3.141203704,0.29074706,100,10,1.705130668,1063,5490,0.193624772,2.011296084,23.4,3.9,6.4,1.635220126,1.666666667,1.957446809,1.278385062,4.994811815,1 SD Below Mean,0
42003561900,974,2019,244,3.991803279,0.424255742,100,10,2.059746932,1277,2467,0.517632752,5.376960373,46.4,11.9,24.2,8.867924528,6.428571429,9.531914894,9.419784575,16.85649188,1 SD Above Mean,1
42003050600,832,2019,19,43.78947368,6.670831356,99.58,9.958,8.150345922,525,2145,0.244755245,2.542418821,35,8.5,15.9,5.283018868,4.404761905,6,5.616972602,16.30973735,1 SD Above Mean,1
42003290400,1799,2019,220,8.177272727,1.081200009,84.45,8.445,3.021710455,1310,4204,0.311607992,3.236858216,31.6,7.6,10.6,4.213836478,3.869047619,3.744680851,4.010991961,10.26956063,Not Anomalous,0
42003290100,888,2019,94,9.446808511,1.280464217,57.39,5.739,2.710827206,891,2007,0.443946188,4.611534049,34.3,8.2,11.7,5.062893082,4.226190476,4.212765957,4.707551098,12.02991235,Not Anomalous,0
42003202200,1234,2019,39,31.64102564,4.764031322,100,10,6.90219626,1313,3102,0.423275306,4.396813259,35.8,7.9,12.8,5.534591195,4.047619048,4.680851064,5.024241007,16.32325053,1 SD Above Mean,1
42003151700,2469,2019,387,6.379844961,0.799078761,36.47,3.647,1.707114595,1026,5477,0.18732883,1.94589637,24.8,4.9,7.2,2.075471698,2.261904762,2.29787234,1.850812428,5.503823393,1 SD Below Mean,0
42003250300,572,2019,78,7.333333333,0.948736697,100,10,3.080156971,512,1154,0.443674177,4.608708503,35.3,5.5,11.5,5.377358491,2.619047619,4.127659574,4.134346318,11.82321179,Not Anomalous,0
42003250900,592,2019,234,2.52991453,0.194800136,100,10,1.395708192,641,1026,0.624756335,6.489716971,36.8,6.8,12.4,5.849056604,3.392857143,4.510638298,4.811851848,12.69727701,Not Anomalous,0
42003130300,694,2019,79,8.784810127,1.17655806,86.33,8.633,3.187040278,917,1230,0.745528455,7.74424907,42.6,10.3,21.3,7.672955975,5.476190476,8.29787234,8.013010852,18.9443002,1 SD Above Mean,1
42003562600,1056,2019,60,17.6,2.560175481,100,10,5.059817666,865,2520,0.343253968,3.565583856,35.3,7.5,11.8,5.377358491,3.80952381,4.255319149,4.68273548,13.308137,Not Anomalous,0
42003040900,1507,2019,226,6.668141593,0.844329317,92.71,9.271,2.797816487,2472,3577,0.691081912,7.178680328,30.8,5.7,9.3,3.962264151,2.738095238,3.191489362,3.205668403,13.18216522,Not Anomalous,0
42003040500,1134,2019,303,3.742574257,0.385137173,57.1,5.71,1.48294749,2432,3255,0.747158218,7.76117839,26.2,2.6,3.9,2.51572327,0.892857143,0.893617021,0.880183971,10.12430985,Not Anomalous,0
42003980100,0,2019,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Anomalous,0
42003562300,1301,2019,175,7.434285714,0.964582013,87.25,8.725,2.901030518,1570,2914,0.538778312,5.596611919,41.7,11.3,18.7,7.389937107,6.071428571,7.191489362,7.682611809,16.18025425,1 SD Above Mean,1
42003980400,0,2019,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Anomalous,0
42003562800,749,2019,62,12.08064516,1.693866801,96.18,9.618,4.03628677,700,1528,0.458115183,4.758715857,29.8,7.3,10.1,3.647798742,3.69047619,3.531914894,3.612691456,12.40769408,Not Anomalous,0
42003562700,1296,2019,194,6.680412371,0.846255317,74.18,7.418,2.505498342,669,1877,0.356419819,3.702345405,30.5,6,10.1,3.867924528,2.916666667,3.531914894,3.382340251,9.590183999,Not Anomalous,0
42003270100,1107,2019,59,18.76271186,2.742672786,67.28,6.728,4.295660893,595,2779,0.214105793,2.224044676,28.8,5.3,8.5,3.333333333,2.5,2.85106383,2.703327611,9.22303318,Not Anomalous,0
42003270800,1175,2019,28,41.96428571,6.384352913,86.74,8.674,7.441631351,539,2237,0.240947698,2.502867559,30.2,7.3,10.5,3.773584906,3.69047619,3.70212766,3.735837044,13.68033595,Not Anomalous,0
42003120300,830,2019,644,1.288819876,0,100,10,0,866,2098,0.412774071,4.287730655,44.3,8.9,20,8.20754717,4.642857143,7.744680851,7.658577583,11.94630824,Not Anomalous,0
42003110200,1979,2019,298,6.640939597,0.840059737,70.61,7.061,2.435500319,747,3973,0.188019129,1.953066923,30.3,5.1,8.9,3.805031447,2.380952381,3.021276596,2.920856452,7.309423693,Not Anomalous,0
42003271500,1132,2019,175,6.468571429,0.813005118,63.67,6.367,2.275171112,2006,3234,0.620284477,6.443265114,36.4,7.7,12.5,5.72327044,3.928571429,4.553191489,5.000099414,13.71853564,Not Anomalous,0
42003310300,409,2019,0,NA,NA,100,10,NA,147,997,0.147442327,1.531571459,27.6,6.6,9.4,2.955974843,3.273809524,3.234042553,3.027596812,NA,Not Anomalous,0
42003260700,696,2019,56,12.42857143,1.748476724,100,10,4.181479074,257,1514,0.169749009,1.763284282,29.4,4.7,8.4,3.522012579,2.142857143,2.808510638,2.615537468,8.560300823,Not Anomalous,0
42003260900,574,2019,269,2.133828996,0.132631215,100,10,1.151656262,1459,1698,0.859246172,8.925502872,50,11.5,22.8,10,6.19047619,8.936170213,9.543860675,19.62101981,1 SD Above Mean,1
42003202300,1924,2019,163,11.80368098,1.650394968,79.51,7.951,3.622470205,636,3806,0.167104572,1.735814931,24.4,5.7,7.7,1.949685535,2.738095238,2.510638298,2.085110351,7.443395487,Not Anomalous,0
42003050100,934,2019,167,5.592814371,0.675547759,100,10,2.59913016,990,1745,0.567335244,5.893249817,48.4,12.4,25.3,9.496855346,6.726190476,10,10,18.49237998,1 SD Above Mean,1
42003562900,770,2019,95,8.105263158,1.069897508,97.84,9.784,3.235409899,977,1813,0.538885825,5.597728721,34.7,7.8,12,5.188679245,3.988095238,4.340425532,4.713937426,13.54707605,Not Anomalous,0
42003980500,16,2019,0,NA,NA,NA,NA,NA,5,16,0.3125,3.246124031,NA,NA,NA,NA,NA,NA,NA,NA,Not Anomalous,0
42003140200,1071,2019,108,9.916666667,1.354212365,99.16,9.916,3.664474016,636,2523,0.252080856,2.618514319,20.8,3.8,5.7,0.817610063,1.607142857,1.659574468,0.789542646,7.072530981,Not Anomalous,0
42003010300,322,2019,66,4.878787879,0.563475358,100,10,2.37376359,503,6652,0.075616356,0.785472225,29.8,2.6,5,3.647798742,0.892857143,1.361702128,1.545905015,4.70514083,1 SD Below Mean,0
42003130600,1391,2019,92,15.11956522,2.170850597,92.27,9.227,4.475537784,1440,2969,0.485011788,5.03810695,44,8.8,19.3,8.113207547,4.583333333,7.446808511,7.470640188,16.98428492,1 SD Above Mean,1
42003140500,1015,2019,99,10.25252525,1.406928165,57.33,5.733,2.840056192,313,1915,0.163446475,1.697816099,31.4,4.9,10.8,4.150943396,2.261904762,3.829787234,3.351607537,7.889479828,Not Anomalous,0
42003140100,946,2019,124,7.629032258,0.995149104,99.46,9.946,3.146069451,459,5520,0.083152174,0.863751264,18.4,3.2,4.6,0.062893082,1.25,1.191489362,0.13223199,4.142052705,1 SD Below Mean,0
42003562500,1085,2019,143,7.587412587,0.98861655,100,10,3.14422733,1483,2417,0.613570542,6.373523459,36.8,7,12.3,5.849056604,3.511904762,4.468085106,4.843676123,14.36142691,Not Anomalous,0
42003191500,996,2019,62,16.06451613,2.319168508,100,10,4.815774608,537,1922,0.279396462,2.902257823,27.6,5.3,7.8,2.955974843,2.5,2.553191489,2.422408696,10.14044113,Not Anomalous,0
42003241200,386,2019,61,6.327868852,0.790920678,100,10,2.8123312,246,721,0.341192788,3.544173145,33.4,7.7,11.2,4.779874214,3.928571429,4,4.377468191,10.73397254,Not Anomalous,0
42003180300,837,2019,189,4.428571429,0.492810139,100,10,2.219932744,1046,2073,0.50458273,5.241402005,36.6,7,11.9,5.786163522,3.511904762,4.29787234,4.746696189,12.20803094,Not Anomalous,0
42003111300,1434,2019,317,4.523659306,0.507734973,95.97,9.597,2.207426677,987,3013,0.327580485,3.402774026,34.9,5.7,12.1,5.251572327,2.738095238,4.382978723,4.237764276,9.847964979,Not Anomalous,0
42003120700,378,2019,11,34.36363636,5.191367735,100,10,7.205114666,701,882,0.79478458,8.255901844,45.7,11.7,24.1,8.647798742,6.30952381,9.489361702,9.26097337,24.72198988,1 SD Above Mean,1
42003070800,1551,2019,256,6.05859375,0.748655709,9.32,0.932,0.835312589,679,2566,0.264614186,2.748705493,20.8,3.1,4.8,0.817610063,1.19047619,1.276595745,0.456863056,4.040881138,1 SD Below Mean,0
42003981000,0,2019,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Anomalous,0
42003281500,671,2019,41,16.36585366,2.366465941,100,10,4.864633533,389,1426,0.272791024,2.833643193,30.1,6.4,9.4,3.742138365,3.154761905,3.234042553,3.305139642,11.00341637,Not Anomalous,0
42003320400,845,2019,29,29.13793103,4.371149789,100,10,6.611467151,585,2045,0.28606357,2.971513049,29.8,8,10.5,3.647798742,4.107142857,3.70212766,3.856853194,13.4398334,Not Anomalous,0
42003170200,2119,2019,320,6.621875,0.83706739,55.71,5.571,2.159468089,1574,3725,0.422550336,4.389282556,24.6,3.9,5.3,2.012578616,1.666666667,1.489361702,1.240639714,7.789390359,Not Anomalous,0
42003140600,1459,2019,80,18.2375,2.660236412,63.13,6.313,4.098057158,450,3152,0.142766497,1.483000826,25.4,4.7,7.2,2.264150943,2.142857143,2.29787234,1.879781545,7.460839529,Not Anomalous,0
42003020300,821,2019,83,9.891566265,1.350272648,43.82,4.382,2.432466802,108,1212,0.089108911,0.925627446,23.4,2.8,4.9,1.635220126,1.011904762,1.319148936,0.740428361,4.09852261,1 SD Below Mean,0
42003160800,1337,2018,203,6.586206897,0.489078753,79.2,7.92,1.968121877,961,2699,0.356057799,3.560577992,28.6,5.5,7.8,3.21875,2.211055276,2.565217391,2.587406128,8.116105997,Not Anomalous,0
42003202200,1255,2018,62,20.24193548,1.757253236,100,10,4.191960444,1262,3088,0.408678756,4.086787565,35.3,7.4,12.3,5.3125,3.165829146,4.52173913,4.778751697,13.05749971,Not Anomalous,0
